name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
boston,2021-10-22,71.1,56.9,64.6,71.1,56.9,64.6,52.9,68.18,0,,0,,0,0,19.7,14.9,245.3,1009.6,65.5,9.8,205.8,8.9,6,,2021-10-22T07:05:37,2021-10-22T17:51:02,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-23,59,49.8,53.8,59,45.2,53.3,38.3,55.93,0,,0,,0,0,16.1,12.6,301.4,1013.3,74.4,9.9,203.8,8.1,5,,2021-10-23T07:06:49,2021-10-23T17:49:33,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-24,57,43.7,50.5,57,38.3,48.3,32.5,51.41,0,,0,,0,0,20.8,13.7,276.5,1019.3,43.3,9.9,251.6,10.9,5,,2021-10-24T07:08:02,2021-10-24T17:48:06,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-25,55.1,49.9,53,55.1,46.7,52.9,50.7,92.39,0.74,,62.5,,0,0,24.2,18,81.1,1017.8,100,5.5,24.6,1,0,,2021-10-25T07:09:14,2021-10-25T17:46:39,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-26,60.2,51.2,56.6,60.2,51.2,56.6,55.4,95.64,0.94,,91.67,,0,0,51.2,33.8,38.3,1003.8,100,4,44,1.6,1,,2021-10-26T07:10:27,2021-10-26T17:45:14,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-27,51.2,47.1,49.8,51.2,40.7,45.7,46.7,89.18,0.18,,79.17,,0,0,56.6,41.9,42.6,1002.6,99.5,4.2,38.3,1.5,1,,2021-10-27T07:11:41,2021-10-27T17:43:50,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-28,48.9,44.8,47,45,39.6,42.5,38.6,72.73,0,,0,,0,0,20.8,14.8,273.6,1014.5,88.7,9.9,90.1,3.6,2,,2021-10-28T07:12:54,2021-10-28T17:42:27,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-29,51.1,40.7,46.3,51.1,34.6,41.8,39.4,76.76,0,,0,,0,0,25.3,16.8,213.3,1015.1,80.3,9.9,86.7,3.4,2,,2021-10-29T07:14:08,2021-10-29T17:41:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-30,57.9,52,55.6,57.9,52,55.6,53.3,92.24,0.95,,79.17,,0,0,32.2,23.8,87.4,1008.4,100,4.6,43.7,1.6,1,,2021-10-30T07:15:23,2021-10-30T17:39:45,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-10-31,65.9,55.1,59.5,65.9,55.1,59.5,53.3,81.34,0.49,,45.83,,0,0,30.7,19.5,246.3,998.3,80.9,7.9,208.6,8.3,6,,2021-10-31T07:16:37,2021-10-31T17:38:27,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-01,60.2,49.7,54.4,60.2,44.4,53.8,38.8,57.97,0,,0,,0,0,27.7,17.2,258.8,1013,25.5,9.9,240.5,9.5,5,,2021-11-01T07:17:51,2021-11-01T17:37:09,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-02,56.1,46,51.1,56.1,42,49.6,32.1,48.37,0,,0,,0,0,19.7,13.7,248,1020.7,68.6,9.9,197.7,7.8,5,,2021-11-02T07:19:06,2021-11-02T17:35:53,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-03,52.1,41.9,46.6,52.1,35.1,42.7,29.5,52.05,0,,0,,0,0,20.8,13.8,295.6,1021.9,36.3,9.9,233.6,9.3,5,,2021-11-03T07:20:21,2021-11-03T17:34:39,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-04,48,35.7,42.6,47.9,29.5,38.4,29.8,61.55,0,,0,,0,0,,11,179.9,1026.7,43.1,9.9,223.6,8.9,5,,2021-11-04T07:21:36,2021-11-04T17:33:26,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-05,50,37.7,43.6,50,32,39.8,25.7,52.37,0,,0,,0,0,19.1,12.6,307.1,1026.8,24.5,9.9,220,8.7,5,,2021-11-05T07:22:51,2021-11-05T17:32:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-11-06,50.1,35.6,42.9,50.1,30.9,40,28,56.07,0,,0,,0,0,,11.1,202.4,1028.7,11.7,9.9,241.4,9.6,5,,2021-11-06T07:24:07,2021-11-06T17:31:05,0.02,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-11-07,54.1,35.7,44.1,54.1,30.8,42.2,32.4,64.76,0,,0,,0,0,,8.9,165.9,1022.5,48.7,9.9,239.5,9.5,5,,2021-11-07T06:25:22,2021-11-07T16:29:57,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-11-08,59.1,40.6,48.9,59.1,34.9,46.9,34.7,59.51,0,,0,,0,0,,11.3,214.4,1019.5,29.9,9.9,229.3,9.1,4,,2021-11-08T06:26:37,2021-11-08T16:28:51,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-11-09,69.2,43.6,55.1,69.2,39.2,53.8,41,60.89,0,,0,,0,0,,7.8,207.9,1016.8,18.9,9.9,219.5,8.7,4,,2021-11-09T06:27:53,2021-11-09T16:27:46,0.14,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-10,62.1,48.3,54.8,62.1,45.3,54.6,40.2,59.04,0,,0,,0,0,26.5,18.2,288.5,1016.9,62.1,9.9,197.9,7.8,5,,2021-11-10T06:29:08,2021-11-10T16:26:43,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-11,53,41.8,48.5,53,36.9,46.3,32.9,55.19,0,,0,,0,0,,14.6,176,1027.1,74.7,9.9,215.2,8.5,4,,2021-11-11T06:30:24,2021-11-11T16:25:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-12,62.1,49.9,56.2,62.1,45.2,56,50.9,82.45,0.55,,45.83,,0,0,51.5,31.6,169.3,1017.7,92.3,8.7,44.7,1.6,1,,2021-11-12T06:31:39,2021-11-12T16:24:43,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-13,57.1,42,49,57.1,33.9,47.2,40.8,74.39,0.19,,12.5,,0,0,45.9,24,137.8,1007.6,42.8,9.6,242.1,8.7,4,,2021-11-13T06:32:54,2021-11-13T16:23:46,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-14,50,37.9,44.1,46,30.7,38.6,32,62.98,0,,0,,0,0,29.5,18,230.8,1010.2,50,9.9,166.4,6.6,4,,2021-11-14T06:34:09,2021-11-14T16:22:50,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-15,47.9,39.7,44.1,43.9,33.4,38.3,33.5,67.65,0.08,,16.67,,0,0,27.6,17,249.8,1006.3,55.7,9.9,189.2,7.5,4,,2021-11-15T06:35:23,2021-11-15T16:21:57,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-16,48.8,37,41.9,42.6,28.1,34.4,25.2,52.3,0,,0,,0,0,32.1,20.6,276.1,1016.1,25.9,9.9,217.7,8.6,4,,2021-11-16T06:36:38,2021-11-16T16:21:05,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-17,50,34.7,41.9,45.2,29.4,37.6,29.4,61.45,0,,0,,0,0,,12.5,186,1025.2,58.5,9.9,142.5,5.6,3,,2021-11-17T06:37:52,2021-11-17T16:20:15,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-11-18,70.1,52.1,59.4,70.1,52.1,59.4,51.2,75.39,0,,0,,0,0,25.2,16.9,207.9,1014.6,58,9.9,201,8,4,,2021-11-18T06:39:06,2021-11-18T16:19:28,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-19,55.9,37.9,44.6,55.9,29.6,38.5,30.3,58.92,0.28,,20.83,,0,0,31,20.7,288.7,1019.2,62,9.2,160.8,6.4,4,,2021-11-19T06:40:19,2021-11-19T16:18:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-20,44.2,32.8,38.6,40.9,26.1,32.8,21.3,50.05,0,,0,,0,0,,13.6,238,1032.3,42.5,9.9,211.5,8.4,6,,2021-11-20T06:41:32,2021-11-20T16:17:59,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-21,54,38.8,46.6,54,33.3,44.5,38.5,73.8,0,,12.5,,0,0,,10.2,186.5,1024.6,93.9,9.9,138.2,5,3,,2021-11-21T06:42:44,2021-11-21T16:17:18,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-22,56,38,50.4,56,30.1,48.3,40.8,71.51,0.22,,45.83,,0,0,26.4,16.9,256.6,1009.5,96.2,9.6,98.1,3.2,3,,2021-11-22T06:43:56,2021-11-22T16:16:39,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-23,39,28.1,34.3,30.5,15.9,24.7,15.2,45.8,0,,0,,0,0,29.8,20.5,317.2,1012.8,38.9,9.9,207.7,7.5,4,,2021-11-23T06:45:07,2021-11-23T16:16:02,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702,72508854733"
boston,2021-11-24,43.1,28.1,34.7,36.2,15.8,25.5,11.3,39.26,0,,0,,0,0,32.1,19.4,303.5,1021.5,19.2,9.9,223.3,8,4,,2021-11-24T06:46:18,2021-11-24T16:15:27,0.61,Clear,Clear conditions throughout the day.,clear-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-25,52.2,34.8,44.3,52.2,28.3,40.8,22.8,42.63,0,,0,,0,0,,9.9,272.4,1014.5,65.4,9.9,176.8,6.4,3,,2021-11-25T06:47:28,2021-11-25T16:14:55,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-26,46.9,35.1,42.9,44,23.3,36.7,33.8,71.59,0.05,,41.67,,0.59,0.59,36.7,22.8,260.7,999.7,100,9.6,43.3,1.4,1,,2021-11-26T06:48:37,2021-11-26T16:14:25,0.7,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-11-27,38,29.9,34.7,28.7,19.7,24.5,21,57.86,0,,0,,0.36,0.95,34.2,22.7,280.1,1003.9,57.2,9.7,189.8,6.8,5,,2021-11-27T06:49:45,2021-11-27T16:13:57,0.75,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-28,38,29,34.2,37.1,18.3,27.9,18.4,52.2,0,,0,,0,0.32,24.2,13.6,212.7,1011.2,87.8,9.9,110.7,4,3,,2021-11-28T06:50:52,2021-11-28T16:13:32,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-29,39.8,29.9,35,37.1,19.4,27.9,20.3,54.93,0,,0,,0,0,23,15.8,313.1,1010.5,68.3,9.9,104.3,4.1,2,,2021-11-29T06:51:58,2021-11-29T16:13:08,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-11-30,39.9,26,33.3,33.9,15.1,25,17.5,52.39,0,,0,,0,0,21.9,15.8,262.2,1013.4,49.5,9.9,190,6.8,4,,2021-11-30T06:53:04,2021-11-30T16:12:47,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702,72508854733"
boston,2021-12-01,45.1,33.1,39.5,39.6,24.5,33.4,27.1,62.29,0,,0,,0,0,27.7,15.8,244.5,1018,64.5,9.9,133.7,4.8,2,,2021-12-01T06:54:08,2021-12-01T16:12:29,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-02,59,36.9,48.1,59,30.3,45.3,39.4,72.35,0.01,,12.5,,0,0,35.5,19.4,195.2,1007.4,94.9,9.9,102.8,3.3,4,,2021-12-02T06:55:11,2021-12-02T16:12:13,0.98,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-03,45,33.9,40.2,38.9,25.5,31.9,22,49.45,0.01,,4.17,,0,0,36.8,23.7,278,1007.7,33.6,9.9,214.5,7.7,5,,2021-12-03T06:56:13,2021-12-03T16:11:59,1,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-04,41,28.8,35.6,35.8,19.7,28.6,20.1,53.07,0,,0,,0,0,16.1,13.5,241.6,1018.5,70.2,9.9,166.5,6,4,,2021-12-04T06:57:14,2021-12-04T16:11:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-12-05,47,37.8,41.1,43.2,31.6,35.9,22.8,49.05,0,,0,,0,0,,12.6,225.3,1026.9,87.2,9.9,193.3,7,4,,2021-12-05T06:58:13,2021-12-05T16:11:39,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-06,61.1,42.1,52.8,61.1,36.2,50.7,45.9,78.01,0.22,,25,,0,0,40.6,26.1,178.6,1011.4,96.2,9.3,79.1,2.6,2,,2021-12-06T06:59:11,2021-12-06T16:11:33,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-07,45,35.7,39.3,36.9,29.5,32.1,20,46.12,0,,4.17,,0,0,42.4,20.7,276.5,1016.8,53.2,9.9,166.4,6,3,,2021-12-07T07:00:08,2021-12-07T16:11:29,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-08,36,28.2,34.3,31.2,17.7,27.2,23.6,66.37,0,,4.17,,1.02,1.02,25.3,19.3,190.8,1017.4,98.3,8.9,63.1,2,1,,2021-12-08T07:01:03,2021-12-08T16:11:27,0.12,Overcast,Cloudy skies throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-09,38.1,25.9,31.3,30.6,15.4,23.2,19.3,62.75,0.01,,4.17,,0.61,1.63,20.8,14.2,256.9,1019.8,71.7,8.9,151,5.4,4,,2021-12-09T07:01:57,2021-12-09T16:11:28,0.17,"Snow, Partially cloudy",Becoming cloudy in the afternoon with early morning snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-12-10,43.1,28.9,36.2,41.5,22.9,32.1,25.1,64.46,0,,0,,1.04,1.18,,8.9,186.5,1023.3,95.9,9.9,67.8,2.2,2,,2021-12-10T07:02:49,2021-12-10T16:11:31,0.22,Overcast,Cloudy skies throughout the day.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-12-11,64.2,34.9,48.6,64.2,30.9,46.9,44.9,87.18,0.26,,29.17,,0,0.39,40.1,27.4,239.8,1008.8,99.7,7.1,24.2,0.8,0,,2021-12-11T07:03:39,2021-12-11T16:11:37,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-12,62.1,37.8,44.7,62.1,29,37.9,22.1,42.09,0.04,,8.33,,0,0,40.3,28.6,266.6,1013,47.4,9.9,189.2,6.1,4,,2021-12-12T07:04:28,2021-12-12T16:11:45,0.32,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-12-13,52.1,38,44.1,52.1,28.7,37.6,20.9,39.74,0,,0,,0,0,35.7,20.4,230.6,1019.2,41.5,9.9,111.8,3.6,4,,2021-12-13T07:05:15,2021-12-13T16:11:55,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-14,51.2,38,45.2,51.2,30.6,40.6,18,34.29,0,,0,,0,0,21.9,15.8,307,1029.4,48.6,9.9,196,6.4,4,,2021-12-14T07:06:00,2021-12-14T16:12:08,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-15,43.2,31.6,38.6,39.6,26.1,33.7,22,52.92,0.02,,4.17,,0,0,,12.5,207,1035.9,82.3,9.9,125.5,4.5,3,,2021-12-15T07:06:43,2021-12-15T16:12:23,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-16,60.2,45,54.4,60.2,39.8,53.8,46.2,75.45,0.18,,37.5,,0,0,25.3,19.4,215.8,1015.3,94.8,9.4,58,1.9,1,,2021-12-16T07:07:25,2021-12-16T16:12:41,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-17,59,45.9,54.1,59,41,53.3,25.6,36.41,0,,0,,0,0,39,22.8,266.6,1012.7,54.1,9.9,218.7,7.1,4,,2021-12-17T07:08:04,2021-12-17T16:13:01,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-12-18,42.9,34.1,39,39,28.2,34.1,28.2,67.52,0.46,,41.67,,0.33,0.33,,13.4,206,1019.5,95.9,7.4,51.2,1.7,1,,2021-12-18T07:08:41,2021-12-18T16:13:23,0.5,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-19,43.9,24.1,33.4,42.9,13.3,24,27,78.09,0.44,,37.5,,0.2,0.53,28.8,20.5,313.2,1015.2,75.2,7.1,94.3,3.1,2,,2021-12-19T07:09:17,2021-12-19T16:13:48,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-20,32,19.9,26.2,26.4,7,17.4,12.2,55.77,0,,0,,0.24,0.39,24.2,15.8,259.5,1025,36.6,9.9,198.4,6.4,4,,2021-12-20T07:09:50,2021-12-20T16:14:15,0.51,Partially cloudy,Clearing in the afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-21,44.1,29.8,36.4,40.5,18.6,30.1,21.9,56.16,0,,0,,0,0.39,26.4,17.9,211.9,1017.2,59.1,9.9,182.9,5.9,3,,2021-12-21T07:10:21,2021-12-21T16:14:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-22,42.3,34,38.7,38.3,23.6,32.8,31.4,76.19,0.09,,20.83,,0,0.39,33.3,19.7,220.6,1002.8,80.9,8.1,38.2,1.2,1,,2021-12-22T07:10:50,2021-12-22T16:15:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702,72508854733"
boston,2021-12-23,33.2,24.2,29.5,23.6,13.4,19.3,4.6,35.37,0,,0,,0.25,0.25,27.7,18.2,304.1,1017.1,34,9.9,179.9,6.5,4,,2021-12-23T07:11:17,2021-12-23T16:15:49,0.59,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-24,29.9,24.2,26.7,29,14.6,21.9,11.8,56.18,0,,0,,0.31,0.39,,9,216.1,1019.9,100,9.5,49,1.6,1,,2021-12-24T07:11:42,2021-12-24T16:16:25,0.63,Overcast,Cloudy skies throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-25,35.9,28.1,32.4,30.9,19.6,27.6,29.9,90.61,0.32,,41.67,,0.32,0.39,,11.2,189.9,1004.4,99.8,4.8,23.6,0.7,0,,2021-12-25T07:12:04,2021-12-25T16:17:02,0.67,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-26,38.1,34.1,35.9,31.2,22.9,27.7,29.9,79.24,0.24,,20.83,,0.28,0.64,32,19.5,303.3,1008.1,93.7,9.3,113.9,3.7,3,,2021-12-26T07:12:24,2021-12-26T16:17:42,0.72,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-27,35.1,29.9,32.8,35.1,19.9,25.9,22.6,65.61,0,,0,,0.25,0.39,28.7,20.5,261.2,1016.2,71,9.9,93.8,3,2,,2021-12-27T07:12:42,2021-12-27T16:18:24,0.78,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-28,45,33.2,39.1,39.5,28.9,34.8,30.8,74.15,0.05,,25,,0.2,0.39,21.3,11.5,219.3,1010,96.4,7.5,130.8,4.2,4,,2021-12-28T07:12:57,2021-12-28T16:19:08,0.83,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-29,42.2,37,39.9,42.2,31.8,37.6,30,68.08,0,,4.17,,0,0.13,,11.1,167.5,1013.6,99.5,9.9,78.6,2.5,2,,2021-12-29T07:13:11,2021-12-29T16:19:54,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-30,42.2,38,40.2,42.2,33.4,37.8,36.7,87.69,0.06,,25,,0,0,,8,152.9,1014.6,99.8,4.9,37.2,1.2,1,,2021-12-30T07:13:21,2021-12-30T16:20:41,0.93,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-12-31,45,39.9,42.6,43.8,37.1,40.9,40.7,92.98,0,,0,,0,0,,6.9,130,1014.4,99.5,4.5,57.1,1.9,1,,2021-12-31T07:13:30,2021-12-31T16:21:31,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-01,51.2,44.2,46.9,51.2,41,45.7,46.4,98.18,0.05,,29.17,,0,0,,6.8,152.5,1009.7,89.7,1.9,25.7,0.8,0,,2022-01-01T07:13:36,2022-01-01T16:22:22,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-02,46.2,34,43.1,45.1,25.6,38.4,40.2,89.99,0.23,,50,,0,0,24.1,17.1,267.4,1003.8,95,4.5,42.8,1.4,1,,2022-01-02T07:13:40,2022-01-02T16:23:15,1,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2022-01-03,33.1,22.9,26.9,23.6,9.6,15.5,11.5,51.96,0,,0,,0,0,24.2,18,309,1019.4,94.9,9.9,43,1.4,1,,2022-01-03T07:13:41,2022-01-03T16:24:10,0,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2022-01-04,30.9,17,24,25,2.7,14.1,4.5,43.17,0,,0,,0,0,20.8,14.8,255.1,1026.3,26.8,9.9,218.7,7.9,4,,2022-01-04T07:13:40,2022-01-04T16:25:06,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
